2019-07-27 00:00:46.774 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-07-27 00:14:57.679 [http-nio-8082-exec-8] INFO  com.mt.console.interceptor.LoginInterceptor - http://localhost:8082/console/login
2019-07-27 00:14:57.694 [http-nio-8082-exec-4] INFO  com.mt.console.interceptor.LoginInterceptor - http://localhost:8082/console/login
2019-07-27 00:14:57.704 [http-nio-8082-exec-2] INFO  com.mt.console.interceptor.LoginInterceptor - http://localhost:8082/console/login
2019-07-27 00:14:57.719 [http-nio-8082-exec-1] INFO  com.mt.console.interceptor.LoginInterceptor - http://localhost:8082/console/login
2019-07-27 00:14:57.747 [http-nio-8082-exec-10] INFO  com.mt.console.interceptor.LoginInterceptor - http://localhost:8082/assets/console/img/favicon.png
2019-07-27 00:14:57.758 [http-nio-8082-exec-9] INFO  com.mt.console.interceptor.LoginInterceptor - http://localhost:8082/console/login
2019-07-27 00:16:38.598 [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin - Application shutdown requested.
2019-07-27 00:16:38.600 [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.c.n.e.serviceregistry.EurekaServiceRegistry - Unregistering application CONSOLE with eureka with status DOWN
2019-07-27 00:16:38.601 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_CONSOLE/192.168.1.5:console:8082: registering service...
2019-07-27 00:16:38.606 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_CONSOLE/192.168.1.5:console:8082 - registration status: 204
2019-07-27 00:16:38.608 [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-07-27 00:16:38.623 [RMI TCP Connection(2)-127.0.0.1] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2019-07-27 00:16:38.625 [RMI TCP Connection(2)-127.0.0.1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:2, serverValue:39}] to 127.0.0.1:27017 because the pool has been closed.
2019-07-27 00:16:38.631 [RMI TCP Connection(2)-127.0.0.1] INFO  com.netflix.discovery.DiscoveryClient - Shutting down DiscoveryClient ...
2019-07-27 00:16:50.421 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$a4da85c8] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-07-27 00:16:51.255 [main] INFO  com.mt.console.SpringbootConsoleApplication - The following profiles are active: dev
2019-07-27 00:16:53.115 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-07-27 00:16:53.248 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 127ms. Found 0 repository interfaces.
2019-07-27 00:16:53.705 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=fcceb5ad-5f94-3572-ac9d-fbc802d104c9
2019-07-27 00:16:53.727 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.mt.console.web.feign.FeignServiceTestClient' of type [org.springframework.cloud.openfeign.FeignClientFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
